type,element_id,metadata,text
Title,e3a26ba7736d8111642f062ee972974b,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",March 15
Title,0986c5e010b82b56de8604d01dd8ca42,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",Grade substitution deadline
Title,368fdd0dcb8454bde520d8f24e5ba8b6,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",March 20 – 24
Title,87398f6aa113cb2414568e5465262523,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",Spring Break
Title,b22448b2a91866ca60b2fa88176bca77,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",April 27 – May 4
Title,ce440ada1e72b7840ec2ee5e456460f0,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",Final exams
Title,ce04b5a57bae0c2f57637aced06a3a42,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",May 4
Title,4211f7688cf9c9d40a6998a5dfda0c97,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",End of term
Title,0662ff5197bfc7cd2aace629ea7aad56,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",May 9 after 6:00pm ET
Title,ebb3be03fe9abcfcf5bafb27bff30c52,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",Grades available
NarrativeText,235da6557161e80012d76ca93841cd6b,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': [{'text': 'swebsiteand', 'url': 'https://registrar.gatech.edu/calendar', 'start_index': 165}, {'text': 'refer', 'url': 'http://www.registrar.gatech.edu', 'start_index': 179}, {'text': 'syllabus', 'url': 'http://www.registrar.gatech.edu', 'start_index': 193}]}","**Please note that this list does not reflect all of the academic-related dates. In order to view the Institute’s full academic calendar, please visit the Registrar’s website and refer to your syllabus for course-specific deadlines and dates.**"
Title,987949394107690fdb64fdfdd121f38d,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",SECTION K. FREQUENTLY ASKED QUESTIONS (FAQs)
Title,0d316f7f080c8c257ea3c730de98af7d,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",New Student Onboarding/GT Email Account
ListItem,f0b30dbd025c308e5db82d92e94c4f80,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",1. Where do I send my official transcript(s) and other official documents?
NarrativeText,7ee14d2c11c559a871a582c64f4695be,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",Send your final official transcript(s) and other official documents to the Office of Graduate Education at:
UncategorizedText,5e3b39354f50f08a3dbc0201321b3d12,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': [{'text': 'transcripts @ grad . gatech .', 'url': 'mailto:transcripts@grad.gatech.edu', 'start_index': 139}]}","Office of Graduate Education Georgia Institute of Technology 631 Cherry Street, Room 318 Atlanta, GA 30332-0321 Phone: 404.894.1610 Email: transcripts@grad.gatech.edu"
UncategorizedText,6bc54f13bea593dc5e1c8e6b16249e66,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",2.
NarrativeText,b83bec5ce0bdc43cd2ac5098d951abae,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': [{'text': 'not have a formal or in - person orientation for OMSCS students .  You access general onboarding informationonline', 'url': 'https://omscs.gatech.edu/online-ms-cs/omscsportal/onboarding', 'start_index': 86}, {'text': 'general onboarding informationonline .  Next , we encourage you to watch our OMSCS Orientation playlistonline', 'url': 'https://www.youtube.com/playlist?list=PLl2dezBNo_Bme8RliCeBnjeK5_KnElfNU', 'start_index': 164}, {'text': 'awikiwas created fornew and existing students in the OMSCS program , butplease that since OMSCS Advising', 'url': 'http://omscs.wikidot.com/', 'start_index': 289}]}","Is there an orientation for the OMSCS program? Since this is an online program, we do not have a formal or in-person orientation for OMSCS students. You can access general onboarding information online. Next, we encourage you to watch our OMSCS Orientation video playlist online. Finally, a wiki was created for new and existing students in the OMSCS program, but please note that since OMSCS Advising did not contribute to this document, we cannot guarantee that all of the information is up-to-date and fully accurate."
ListItem,109e13ad814e85b7bcaac30542c68808,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",3. What are the expectations regarding my GT email account?
NarrativeText,46fb78fc1073f5b58a03c5f7b36b40dd,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}","The Institute, as well as the department, will use your Georgia Tech email address as your official contact."
NarrativeText,6fe36b30f85fed16213fa8ebb728d8e6,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': [{'text': 'policy', 'url': 'https://catalog.gatech.edu/rules/3/', 'start_index': 105}]}","You are required to keep it active, and you are expected to read your email DAILY as per the Institute’s policy. This is true even if you are not enrolled that particular semester."
NarrativeText,0d0594c033279ae520a747e1f2a21cb6,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}","***Also, even if you have arranged for your GT email to be forwarded to your personal account, we encourage you to check your GT email account directly and often, as we have heard from students on multiple occasions that their forwarding service did not always work properly. No exceptions will be made simply because you missed an email that was sent by our department and/or the Institute.***"
NarrativeText,5e6fe54c522f0ed02230a33de94182a6,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}","Please pay special attention to any messages sent from omscs-official@cc.gatech.edu, as important announcements typically are sent from this account. Since this account is the official mailing list for all OMSCS students, please do NOT reply or send messages to this account, as this could result in all OMSCS students receiving your message. All OMSCS students are required to be subscribed to this email list, and only Georgia Tech email accounts can be added."
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 10, 'links': []}",Click here to return to Table of Contents
NarrativeText,f824319920381c22d26c4947650d4496,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': [{'text': 'announce @ cc . gatech . for non - academic events and announcements .  You may do this by visiting thiswebpage', 'url': 'https://mailman.cc.gatech.edu/mailman/listinfo/omscs-announce', 'start_index': 79}]}","While it is not required, we also encourage students to subscribe to the omscs-announce@cc.gatech.edu account for non-academic events and announcements. You may do this by visiting this webpage."
NarrativeText,e6477d52411effba9207c438be4045e1,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': [{'text': 'omscs - digest @ lists . gatech . edu', 'url': 'mailto:omscs-digest@lists.gatech.edu', 'start_index': 132}]}","Finally, students will be added automatically to the OMSCS Student Center in Canvas, and they will receive the OMSCS Weekly Digest (omscs-digest@lists.gatech.edu)."
ListItem,2c8daaadd79892afda3d9e8701ac75de,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': []}",4. How can I access my GT email account?
NarrativeText,89ac9f39354ff67278bbedaf086248a1,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': [{'text': 'https :// mail . gatech . eduso', 'url': 'https://mail.gatech.edu', 'start_index': 107}]}",Please visit this website for information on how to access your GT email account. We recommend bookmarking https://mail.gatech.edu so that you can access your GT email account quickly.
ListItem,7aa39cac6928a81d3927ab9d10a34716,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': []}",5. For what purpose will I use my GT email account?
NarrativeText,95f4f912678ad5e24da3789ed933928b,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': []}","Please contact all Georgia Tech offices and employees (including OMSCS Advising and your instructors) from your Georgia Tech email account ending in @gatech.edu. Please do not communicate using your personal email account. If you do, you will be asked to resubmit your request from your GT email account. This is necessary as a security step, as we cannot verify the legitimacy of personal email accounts. In that same regard, OMSCS Advising will only communicate with you through your GT email account."
NarrativeText,367a07fce27109c51c00cf5755689243,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': []}","Also, please keep in mind that registration information, including wait list notifications, will be sent to your GT email account. As stated previously, even if you have arranged for your GT email to be forwarded to your personal account, we encourage you to check your GT email account directly, as we have heard from students on multiple occasions that their forwarding service did not always work properly. No exceptions will be made simply because you missed an email that was sent by our department and/or the Institute, including wait list notifications."
ListItem,aab2a0161370469a2653bc8960f2612d,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': []}",6. When will newly-admitted students be added to the official OMSCS mailing list?
NarrativeText,7be28060a577176cfc710abff4efd303,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': [{'text': 'omscs - official @ cc . gatech . edu', 'url': 'mailto:omscs-official@cc.gatech.edu', 'start_index': 190}, {'text': 'Phase II registration has ended .  Please note that you may messages twice as we are updating theomscs - official @ cc . gatech .', 'url': 'mailto:omscs-official@cc.gatech.edu', 'start_index': 268}]}","For newly-admitted OMSCS students, OMSCS Advising will send important information to the email account you listed on your application until you are added to the official OMSCS mailing list (omscs-official@cc.gatech.edu). This typically will not take place until after Phase II registration has ended. Please note that you may receive messages twice as we are updating the omscs-official@cc.gatech.edu mailing list. Your patience with this process is greatly appreciated."
ListItem,cec1eaab8cf1b72af544b5693a0926a6,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': []}","7. Who do I contact if I have questions about or issues with my GT email account and/or OSCAR, including"
NarrativeText,382b3de38bfb9b5a33323751df3d69a2,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': [{'text': 'deactivated , if I get locked out of my account , or if I want to set up email forwarding Please contact theOffice of Information Technology ( OIT )', 'url': 'https://oit.gatech.edu/', 'start_index': 17}]}","my account being deactivated, if I get locked out of my account, or if I want to set up email forwarding? Please contact the Office of Information Technology (OIT) for assistance with accessing your GT accounts."
ListItem,47d059e605e7257e645aa758e2eebd2a,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': []}",8. Do I need to set up Two-Factor Authentication/Duo?
NarrativeText,cb3dd26e5a10f38f5660f61fa13986fe,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': [{'text': 'Duo Failing to set up Duo will result in being locked out of your account . For assistance , please contactOIT', 'url': 'https://twofactor.oit.gatech.edu/contact-us', 'start_index': 105}]}","Two-factor authentication is required for all GT students. Please follow the directions online to set up Duo. Failing to set up Duo will result in being locked out of your account. For assistance, please contact OIT."
Title,c8d69375b21110d614d64ca1236639d7,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': []}",Institute Services & Course-Related Resources
UncategorizedText,c977dbe785221d34114d345fdf8ff4e1,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': []}",1.
NarrativeText,5079bcc0f59e01f45f6943486d20dcb0,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': [{'text': 'http :// disabilityservices . gatech . edu', 'url': 'http://disabilityservices.gatech.edu', 'start_index': 204}]}","I have a documented disability. How do I find out what resources are available to me? Please contact the Office of Disability Services, which is a division of the Dean of Students office. The website is: http://disabilityservices.gatech.edu."
ListItem,e821fdb0355ec4a7dcde60b2d5e19643,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': []}",2. Am I eligible to obtain a BuzzCard (student ID) if I am an OMSCS student?
NarrativeText,52ad834ca2c20b00374056c40ce5778d,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': [{'text': 'swebsite', 'url': 'https://buzzcard.gatech.edu/home', 'start_index': 289}]}","Yes, this is possible for online students. Please visit this webpage for more information regarding this process. Students also can obtain their BuzzCard in person from the Barnes and Noble bookstore located on Georgia Tech's campus. For more information, please visit the BuzzCard Center’s website."
ListItem,d0dac8c4b49a8bd6626245e2f9bbb6e7,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': []}","3. What is my nine-digit GT ID number (90X-XX-XXXX) used for, and where can I find it?"
NarrativeText,2e35653b552c2bca48a0c978f3c00edf,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': []}","This nine-digit number was included in your admission letter. You also can visit this webpage for assistance. You will need to include this nine-digit number every time you contact our office so that we can access your student record, but please be sure to replace the first two digits with “xx” for security purposes. Your GT ID number should generally only be shared with your advisors and instructors, as well as other relevant Georgia Tech offices (such as the Registrar’s Office, the Office of Graduate Education, etc.). Otherwise, it is meant to be private."
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 11, 'links': []}",Click here to return to Table of Contents
ListItem,d79be1ffd52a7a2d7fca978824bad9a0,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': []}","5. What mental health resources are available to me as an online graduate student at Georgia Tech? Your mental health is important, and we want all OMSCS students to access local resources wherever they live, as well as utilize the online information available to the full GT community. The Georgia Tech Dean of Students Office can assist with academic and other concerns. A source for excellent online mental health and well-being information can be found at https://gtwellnesshub.com/."
ListItem,d79be1ffd52a7a2d7fca978824bad9a0,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': []}","5. What mental health resources are available to me as an online graduate student at Georgia Tech? Your mental health is important, and we want all OMSCS students to access local resources wherever they live, as well as utilize the online information available to the full GT community. The Georgia Tech Dean of Students Office can assist with academic and other concerns. A source for excellent online mental health and well-being information can be found at https://gtwellnesshub.com/."
NarrativeText,70ef0116348968d15f800a3b09a8f96e,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': []}","Additionally, please note the following resources:"
ListItem,7bf798fa7beae9f735602f1b48f07c88,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': [{'text': 'Crisis Chat Line', 'url': 'https://988lifeline.org/chat/', 'start_index': 76}, {'text': 'shomepage', 'url': 'https://mentalhealth.gatech.edu/', 'start_index': 291}, {'text': 'onlineas', 'url': 'https://mentalhealth.gatech.edu/mental-health-resources/self-help', 'start_index': 375}]}","JED Foundation ● Trevor Lifeline (supports LGBTQIA youth): 866-488-7386 ● Crisis Chat Line (a 24/7 text-based crisis service) ● National Suicide Prevention Lifeline: 988 ● Online GT students can access a mood-monitoring app called WellTrack on the Center for Mental Health Care & Resource’s homepage. Additional self-help resources, including apps and podcasts, are listed online as well. Please note that students must have a valid @gatech.edu email address."
UncategorizedText,d80edd7fb074b51d1fbf46a3dcf5cae5,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': []}",6.
NarrativeText,5dc2edd71a1b9aeada49cb4f6ea0844e,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': [{'text': 'this possible Each semester , an email is sent to theomscs - official @ cc . gatech . eduaccount notifying students of how to apply become a TA for a future semester .  Please be sure to monitor your', 'url': 'mailto:omscs-official@cc.gatech.edu', 'start_index': 37}]}","I am interested in becoming a TA. Is this possible? Each semester, an email is sent to the omscs-official@cc.gatech.edu account notifying students of how to apply to become a TA for a future semester. Please be sure to monitor your email for this information."
ListItem,ae133cee627ba4c8970853ade09c9c96,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': []}",7. What if I have an issue with/complaint about an assignment/exam or my instructor/TA?
NarrativeText,05e57ebd0bed13d6ad197794cbbce4c6,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': [{'text': 'theRequest', 'url': 'https://gatech-advocate.symplicity.com/care_report/index.php/pid620750?', 'start_index': 283}, {'text': 'website', 'url': 'https://studentlife.gatech.edu/', 'start_index': 331}]}","Unfortunately, OMSCS Advising cannot get involved in the classroom management of OMSCS courses. If you need to request an extension due to health, family, or other unforeseen issues, please consult your class’ syllabus for directions and/or contact the Dean of Students office using the Request Assistance form, available on their website."
NarrativeText,eaf224af45aacefdad03374f4692722a,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': [{'text': '.  Any student with a grade dispute cannot be resolved after contacting the instructor should open a ticket atoms - advising @ cc . gatech . eduwith subject line "" Grade Dispute – Your Name "".  Please send this message from your GT email account and', 'url': 'mailto:oms-advising@cc.gatech.edu', 'start_index': 188}]}","If you have a dispute with your grade, you should first contact your instructor. As per the academic catalog, any final grade dispute must be resolved by the end of your next enrolled term. Any student with a grade dispute that cannot be resolved after contacting the instructor should open a ticket at oms-advising@cc.gatech.edu with the subject line ""Grade Dispute – Your Name"". Please send this message from your GT email account and attach any correspondence with the instructor that you have had regarding the issue when you open that ticket."
NarrativeText,b8eea6d8713110f828f56e57b4f0464e,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': [{'text': 'alex . duncan @ gatech . edu', 'url': 'mailto:alex.duncan@gatech.edu', 'start_index': 173}]}","If you would like to share feedback about a class that is not specifically related to your grade, please contact the Associate Director for Student Experience, Alex Duncan (alex.duncan@gatech.edu)."
ListItem,6390b27d9e030e07291467df444cbeef,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': []}",8. What if I have an issue with/complaint against a fellow student in the program?
NarrativeText,32fc9528c4079271eb029a14e335dbc1,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': [{'text': 'Conduct', 'url': 'https://policylibrary.gatech.edu/student-life/student-conduct', 'start_index': 101}, {'text': 'occurred , you may seek assistance the Dean of Students office by clicking “ Request Assistance ” on theirwebsite', 'url': 'https://studentlife.gatech.edu/', 'start_index': 397}]}","Student behavior while enrolled in the OMSCS program is governed by the Georgia Tech Student Code of Conduct. This policy applies to all official interaction on program platforms and also to a certain extent where students interact with each other in program-oriented communities that are not officially administered by the Institute. If you believe a violation of the Student Code of Conduct has occurred, you may seek assistance from the Dean of Students office by clicking “Request Assistance” on their website."
ListItem,e4a7eac464ef7eaa2fe8438735742880,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': []}",9. What are the technical requirements for the OMSCS program?
NarrativeText,9bf6edbab3bfc80afb7ac3292f10edce,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': []}","Please visit this webpage to learn more about the minimum technical requirements for the OMSCS program. Please note that individual courses may have additional requirements, but the ones listed on the webpage are common across all OMSCS courses. Also, please note that courses with proctored exams may require you to use Google Chrome to take the exam."
ListItem,bb28ba996c1d8fb12aeee4c2a10646a6,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': []}",10. Will my accounts be disabled if I travel to a different country while enrolled in OMSCS courses?
NarrativeText,985c937abcab15026c5faca22b805084,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': [{'text': 'Technology Services Organization ( TSO )', 'url': 'https://support.cc.gatech.edu/', 'start_index': 113}, {'text': 'Office of Information Technology ( OIT', 'url': 'https://oit.gatech.edu/', 'start_index': 223}]}","We are not sure if there is a way to prevent this from happening, but we strongly recommend that you contact the Technology Services Organization (TSO) for assistance if you encounter this. You also may need to contact the Office of Information Technology (OIT)."
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 12, 'links': []}",Click here to return to Table of Contents
ListItem,bd9267e05ce18043ec86e7cea320199d,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': []}","11. How can I determine if there is a system outage, as well as stay informed of scheduled downtime for"
NarrativeText,e9e07cca4fcd99a7aaa627254f23cd4d,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': [{'text': 'that', 'url': 'https://support.cc.gatech.edu/alerts', 'start_index': 137}, {'text': 'College of Computing .  This webpage also links to other helpful available on OIT ’ s website , includinghttps :// status . gatech . edu', 'url': 'https://status.gatech.edu/', 'start_index': 160}]}","network maintenance? Please visit https://support.cc.gatech.edu/alerts to stay up-to-date about system outages and scheduled maintenance that occurs within the College of Computing. This webpage also links to other helpful resources available on OIT’s website, including https://status.gatech.edu/."
ListItem,7ede16a513f0cc4f82ee23f2cb3a903b,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': []}",12. Are OMSCS students eligible to earn credit for internships?
NarrativeText,555b58dc5d2f5721efd964e742ed7954,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': []}","The Graduate Internship Program is often used by graduate students as a means to maintain full-time student status while interning throughout the year. Since OMSCS students can only be enrolled as part-time students, there is no added benefit to enrolling in the Graduate Internship Program. OMSCS students are welcome to pursue internship experiences should their schedules allow for it."
ListItem,1043524ba93a8b6bbaa3eae2de4584dc,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': []}",13. What career resources are available to me as an OMSCS student?
NarrativeText,64f22afeed1eafce01464baa252b0ce5,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': [{'text': 'with job searching , interviewing , networking , career planning , professional development .  Please visithttps :// omscs . gatech . edu / careerto', 'url': 'https://omscs.gatech.edu/career', 'start_index': 146}]}","OMSCS students can receive career support from multiple sources. First, OMSCS students have access to career services specifically for assistance with job searching, interviewing, networking, career planning, and professional development. Please visit https://omscs.gatech.edu/career to learn more. If you sign up for the omscs-announce mailing list, you will receive regular communications from the Office of Outreach, Enrollment, and Community (OEC) for the College of Computing, including opportunities to participate in professional development workshops and webinars."
NarrativeText,ce034185715fff7aa07e4ab8a3cdb370,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': []}","Also, please be sure to check out our job platform, Handshake (you will be required to log in using your GT credentials). Here, OMSCS students can see current industry job and internship opportunities, register and attend College of Computing events, network with students across the nation, and request appointments with a Career Advisor. Newly-matriculated students may not be able to access Handshake until a couple of weeks after the semester begins."
NarrativeText,e6a816cb0aab7bec6cef6ecb4c1f9d79,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': [{'text': 'tpeace @ cc . gatech . edu', 'url': 'mailto:tpeace@cc.gatech.edu', 'start_index': 97}]}","Career coaching can be provided by reaching out to the Educational Outreach Manager, Troy Peace (tpeace@cc.gatech.edu). We also recommend that you contact your undergraduate and/or former graduate school for alumni services."
NarrativeText,4c573fc223eaf94e8ebbf16c016c0285,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': [{'text': 'Tech', 'url': 'https://career.gatech.edu/graduate-career-services', 'start_index': 110}, {'text': 'isCareerBuzz', 'url': 'https://career.gatech.edu/careerbuzz-job-board', 'start_index': 311}]}","Finally, OMSCS students have access to services for graduate students offered by the Career Center at Georgia Tech. The Career Center offers workshops on many of the topics listed above, a job board that lists internships and full-time jobs, and career fairs. The platform that is used within the Career Center is CareerBuzz, where you can explore all of the services and events that are offered by the Career Center. All OMSCS students are granted access to the platform once they formally enroll in classes."
ListItem,10f0a606e55b52677077bc4c00a730a6,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': []}",14. Can OMSCS students participate in the on-campus and virtual Georgia Tech career fairs?
NarrativeText,0b7b51161f755086326324b2707b53ff,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': []}",OMSCS students are eligible to participate in the on-campus and virtual College of Computing career fairs and the Georgia Tech Career Center. Please note that BuzzCards are required for the on-campus career fairs.
ListItem,b1c325e8e34940dc8e07a8128f8140f2,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': []}",15. How do I find out more information about the Vertically Integrated Projects (VIP) program?
NarrativeText,f31fbd8b8cbd6e818fe216070b30e296,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': [{'text': 'Projects ( VIP ) program contact that department directly .  Their contact information can be found on theirwebsite', 'url': 'https://www.vip.gatech.edu/contact', 'start_index': 80}]}","OMSCS students who are interested in participating in the Vertically Integrated Projects (VIP) program should contact that department directly. Their contact information can be found on their website. If you receive approval from their program to participate, please keep the following in mind:"
ListItem,c7edac8d97094e1b7257b6d99abf2bdd,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': []}",The courses can only be counted toward your MSCS degree as “free” elective credit. You may not count
NarrativeText,9b92c8303e0e43e053c094c60f218121,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': []}",these courses to fulfill any specialization requirements.
ListItem,a0bbf7bdd30c5418cb44edbc062feb31,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': []}","Since the course in which you would enroll has the “VIP” prefix, this will count toward the six-hour"
NarrativeText,c741d33de59c7e1afc8b5b857e2e0a33,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': []}",maximum of non-CS/CSE and/or 4000-level courses that MSCS students can apply toward their degree.
ListItem,eb41e0b32b57b7033982b5e56f232ef0,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': []}",The credit you earn for the VIP program does not count as a foundational course for the OMSCS
NarrativeText,632800549a01f7dda112f129c1f98d37,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': []}","program. Therefore, you are still required to fulfill your foundational requirement by your designated deadline, if you have not done so already."
ListItem,e31deb6784b889aeeb21895170a2db1b,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': []}","If you have any additional questions regarding the VIP program, please contact their office directly, as the OMSCS advisors are unable to provide specific information regarding that program or its requirements."
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 13, 'links': []}",Click here to return to Table of Contents
ListItem,83aa612703fcedfa183f5a1af660c697,"{'filename': 'spring_2023_orientation_document.pdf', 'filetype': 'application/pdf', 'page_number': 14, 'links': []}",17. How can I obtain an enrollment verification?
