type,element_id,metadata,text
NarrativeText,1b1df7c490c4da7169c18ea3dff861aa,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",**Please note that this list does not reflect all of the academic-related dates.
NarrativeText,e21a9f2d494334da6b44355385ea1a5c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","In order to view the Institute’s full academic calendar, please visit the Registrar’s website and refer to your"
Title,2d95896d30148769cd32e7b4b3259ff3,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",syllabus for course-specific deadlines and dates. **
Title,77e1c15b07a28440bde6ccccfda524ab,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['deu']}",SECTION K.  FREQUENTLY ASKED QUESTIONS (FAQs)
Title,0d316f7f080c8c257ea3c730de98af7d,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",New Student Onboarding/GT Email Account
UncategorizedText,c977dbe785221d34114d345fdf8ff4e1,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",1.
NarrativeText,58b95455c70bbd07788303ca1fff5b7f,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Where do I send my official transcript(s) and other official documents?
NarrativeText,7ee14d2c11c559a871a582c64f4695be,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Send your final official transcript(s) and other official documents to the Office of Graduate Education at:
Title,93cf95863febd3140af18683904af98d,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Office of Graduate Education
Title,c3d24dae34dc01c8baa600dd8d981014,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Georgia Institute of Technology
Title,72d2ecd56b692f6fa7cb2e1f49909f85,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","631 Cherry Street, Room 318"
Address,105fbcc5581628374961f7baa9c9b74f,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Atlanta, GA 30332-0321"
UncategorizedText,cc50dfedcfc270532fde7a3d29c5a571,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Phone:  404.894.1610
NarrativeText,4240fe951b64e66ca69d2ff37f3926ae,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Email: transcripts@grad.gatech.edu
UncategorizedText,6bc54f13bea593dc5e1c8e6b16249e66,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",2.
NarrativeText,de36eed8771dff242d242280f03b6ef7,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Is there an orientation for the OMSCS program?
NarrativeText,cf83af840112bac3940183e5c0f17374,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Since this is an online program, we do not have a formal or in-person orientation for OMSCS students. You can access general onboarding information online. Next, we encourage you to watch our OMSCS Orientation video playlist online. Finally, a wiki was created for new and existing students in the OMSCS program, but please note that since OMSCS Advising did not contribute to this document, we cannot guarantee that all of the information is up-to-date and fully accurate."
UncategorizedText,267c23695b6e8fc29bd88b9f5d1962d3,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",3.
NarrativeText,4e717394c985a40f906c125a1b302680,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",What are the expectations regarding my GT email account?
NarrativeText,46fb78fc1073f5b58a03c5f7b36b40dd,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","The Institute, as well as the department, will use your Georgia Tech email address as your official contact."
NarrativeText,6fe36b30f85fed16213fa8ebb728d8e6,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","You are required to keep it active, and you are expected to read your email DAILY as per the Institute’s policy. This is true even if you are not enrolled that particular semester."
NarrativeText,ecd7e2eb7bc26581a5701759ac75c757,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","***Also, even if you have arranged for your GT email to be forwarded to your personal account, we encourage you to check your GT email account directly and often, as we have heard from students on multiple occasions that their forwarding service did not always work properly. No exceptions will be made simply because you missed an email that was sent by our department and/or the Institute. *** Please pay special attention to any messages sent from omscs-official@cc.gatech.edu, as important announcements typically are sent from this account. Since this account is the official mailing list for all OMSCS students, please do NOT reply or send messages to this account, as this could result in all OMSCS students receiving your message. All OMSCS students are required to be subscribed to this email list, and only Georgia Tech email accounts can be added."
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Click here to return to Table of Contents
NarrativeText,f824319920381c22d26c4947650d4496,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","While it is not required, we also encourage students to subscribe to the omscs-announce@cc.gatech.edu account for non-academic events and announcements. You may do this by visiting this webpage."
NarrativeText,e6477d52411effba9207c438be4045e1,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Finally, students will be added automatically to the OMSCS Student Center in Canvas, and they will receive the OMSCS Weekly Digest (omscs-digest@lists.gatech.edu)."
UncategorizedText,23f663630e2f28250c09d7a0c370f55e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",4.
Title,b6793ee8486d727411ac95958d586d1c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",How can I access my GT email account?
NarrativeText,89ac9f39354ff67278bbedaf086248a1,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Please visit this website for information on how to access your GT email account. We recommend bookmarking https://mail.gatech.edu so that you can access your GT email account quickly.
UncategorizedText,540dd397b2d380dcc3f59796c4facc43,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",5.
NarrativeText,06993d4f348e40b9e779850db8234d21,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",For what purpose will I use my GT email account?
NarrativeText,95f4f912678ad5e24da3789ed933928b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Please contact all Georgia Tech offices and employees (including OMSCS Advising and your instructors) from your Georgia Tech email account ending in @gatech.edu. Please do not communicate using your personal email account. If you do, you will be asked to resubmit your request from your GT email account. This is necessary as a security step, as we cannot verify the legitimacy of personal email accounts. In that same regard, OMSCS Advising will only communicate with you through your GT email account."
NarrativeText,367a07fce27109c51c00cf5755689243,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Also, please keep in mind that registration information, including wait list notifications, will be sent to your GT email account. As stated previously, even if you have arranged for your GT email to be forwarded to your personal account, we encourage you to check your GT email account directly, as we have heard from students on multiple occasions that their forwarding service did not always work properly. No exceptions will be made simply because you missed an email that was sent by our department and/or the Institute, including wait list notifications."
UncategorizedText,d80edd7fb074b51d1fbf46a3dcf5cae5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",6.
NarrativeText,c40ff3717c9ab3020ae53946c005843e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",When will newly-admitted students be added to the official OMSCS mailing list?
NarrativeText,259d59fb61ec8589e5a0aed72d83c044,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","For newly-admitted OMSCS students, OMSCS Advising will send important information to the email account you listed on your application until you are added to the official OMSCS mailing list (omscs-official@cc.gatech.edu)."
NarrativeText,b00eebdab244809f3ae8743825507fd7,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",This typically will not take place until after Phase II registration has ended. Please note that you may receive messages twice as we are updating the omscs-official@cc.gatech.edu mailing list. Your patience with this process is greatly appreciated.
UncategorizedText,a50aa8b9a9806899e1d67d0d09c1ce40,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",7.
NarrativeText,8e1cd7e49a0ea028743b3720dbc2920a,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Who do I contact if I have questions about or issues with my GT email account and/or OSCAR, including my account being deactivated, if I get locked out of my account, or if I want to set up email forwarding?"
NarrativeText,e6445590f738626fc68e44d705fc67b9,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Please contact the Office of Information Technology (OIT) for assistance with accessing your GT accounts.
UncategorizedText,6ce012fd1056714b493ab0a7b473923e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",8.
NarrativeText,1fbfe44f836a822455695a3e089d7463,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Do I need to set up Two-Factor Authentication/Duo?
NarrativeText,db9d9f2226ea925eb5e79a953d69457e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Two-factor authentication is required for all GT students. Please follow the directions online to set up Duo.
NarrativeText,b0ebe1682f34c89034b808515afb7aa1,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Failing to set up Duo will result in being locked out of your account. For assistance, please contact OIT."
Title,c8d69375b21110d614d64ca1236639d7,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Institute Services & Course-Related Resources
UncategorizedText,c977dbe785221d34114d345fdf8ff4e1,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",1.
NarrativeText,39968ed8c23eda1d50e5cb3bf19551cf,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",I have a documented disability. How do I find out what resources are available to me?
NarrativeText,1680868a723cb9098eae79c0f82044c5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Please contact the Office of Disability Services, which is a division of the Dean of Students office. The website is: http://disabilityservices.gatech.edu."
UncategorizedText,6bc54f13bea593dc5e1c8e6b16249e66,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",2.
NarrativeText,cf6278fa78ae4848f9a76f9668b621d9,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Am I eligible to obtain a BuzzCard (student ID) if I am an OMSCS student?
NarrativeText,f29bb5b3eb1e95e53cd5eea2cdb219be,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Yes, this is possible for online students. Please visit this webpage for more information regarding this process."
NarrativeText,b93353d4722d8efceed26daae19b5f86,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Students also can obtain their BuzzCard in person from the Barnes and Noble bookstore located on Georgia Tech's campus. For more information, please visit the BuzzCard Center’s website."
UncategorizedText,267c23695b6e8fc29bd88b9f5d1962d3,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",3.
NarrativeText,bcfa12223c212d07ed8357c0da6e80d9,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","What is my nine-digit GT ID number (90X-XX-XXXX) used for, and where can I find it?"
NarrativeText,2e35653b552c2bca48a0c978f3c00edf,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","This nine-digit number was included in your admission letter. You also can visit this webpage for assistance. You will need to include this nine-digit number every time you contact our office so that we can access your student record, but please be sure to replace the first two digits with “xx” for security purposes. Your GT ID number should generally only be shared with your advisors and instructors, as well as other relevant Georgia Tech offices (such as the Registrar’s Office, the Office of Graduate Education, etc.). Otherwise, it is meant to be private."
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Click here to return to Table of Contents
UncategorizedText,23f663630e2f28250c09d7a0c370f55e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",4.
NarrativeText,056090ed614de45a54e02647dc0f17b5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","What if I have a personal or family emergency and need an extension on an assignment or exam, or I need to withdraw from a class or from school after the deadline due to an extenuating circumstance?"
NarrativeText,40c304b6092ad6996526d89ea39d6760,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","The worst thing you can do is not tell anyone! Your first point of contact should be your TA and/or professor if something has come up with work, family, etc. If your TA and/or professor would like you to go through the Dean of Students office, their website is: https://studentlife.gatech.edu/."
UncategorizedText,540dd397b2d380dcc3f59796c4facc43,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",5.
NarrativeText,7e291d12e41f1f3114343f2b5008bf37,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",What mental health resources are available to me as an online graduate student at Georgia Tech?
NarrativeText,1897a0cde2ab64e2d03d4f8f7c213ab4,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Your mental health is important, and we want all OMSCS students to access local resources wherever they live, as well as utilize the online information available to the full GT community. The Georgia Tech Dean of Students Office can assist with academic and other concerns. A source for excellent online mental health and well-being information can be found at https://gtwellnesshub.com/."
NarrativeText,70ef0116348968d15f800a3b09a8f96e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Additionally, please note the following resources:"
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
Title,ec762201109a36ee8fa60b330f632e3b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",JED Foundation
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
Title,5c790092280a7b4d97375e32af4ab9b1,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Trevor Lifeline (supports LGBTQIA youth):  866-488-7386
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
Title,77642e53ea78f863dc63c384c20ab38a,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Crisis Chat Line (a 24/7 text-based crisis service)
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
Title,7f41445f1991291eacd991f8c5b37e55,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['ita', 'eng']}",National Suicide Prevention Lifeline:  988
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,869096e7b38e1884e8230c31669be580,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Online GT students can access a mood-monitoring app called WellTrack on the Center for Mental Health Care & Resource’s homepage. Additional self-help resources, including apps and podcasts, are listed online as well. Please note that students must have a valid @gatech.edu email address."
UncategorizedText,d80edd7fb074b51d1fbf46a3dcf5cae5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",6.
NarrativeText,ecc9f3d8cad4595f1648a1698c85cab9,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",I am interested in becoming a TA. Is this possible?
NarrativeText,573ed4e97908031152cfdc7998263dc9,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Each semester, an email is sent to the omscs-official@cc.gatech.edu account notifying students of how to apply to become a TA for a future semester. Please be sure to monitor your email for this information."
UncategorizedText,a50aa8b9a9806899e1d67d0d09c1ce40,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",7.
NarrativeText,ade4a0a4222991af0ca7ad9712422ee8,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",What if I have an issue with/complaint about an assignment/exam or my instructor/TA?
NarrativeText,05e57ebd0bed13d6ad197794cbbce4c6,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Unfortunately, OMSCS Advising cannot get involved in the classroom management of OMSCS courses. If you need to request an extension due to health, family, or other unforeseen issues, please consult your class’ syllabus for directions and/or contact the Dean of Students office using the Request Assistance form, available on their website."
NarrativeText,eaf224af45aacefdad03374f4692722a,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","If you have a dispute with your grade, you should first contact your instructor. As per the academic catalog, any final grade dispute must be resolved by the end of your next enrolled term. Any student with a grade dispute that cannot be resolved after contacting the instructor should open a ticket at oms-advising@cc.gatech.edu with the subject line ""Grade Dispute – Your Name"". Please send this message from your GT email account and attach any correspondence with the instructor that you have had regarding the issue when you open that ticket."
NarrativeText,b8eea6d8713110f828f56e57b4f0464e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","If you would like to share feedback about a class that is not specifically related to your grade, please contact the Associate Director for Student Experience, Alex Duncan (alex.duncan@gatech.edu)."
UncategorizedText,6ce012fd1056714b493ab0a7b473923e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",8.
NarrativeText,f30297aa27f1868f50cdbd414729a82c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",What if I have an issue with/complaint against a fellow student in the program?
NarrativeText,32fc9528c4079271eb029a14e335dbc1,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Student behavior while enrolled in the OMSCS program is governed by the Georgia Tech Student Code of Conduct. This policy applies to all official interaction on program platforms and also to a certain extent where students interact with each other in program-oriented communities that are not officially administered by the Institute. If you believe a violation of the Student Code of Conduct has occurred, you may seek assistance from the Dean of Students office by clicking “Request Assistance” on their website."
UncategorizedText,99a1b84b98650fd4581b7156cd830ef7,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",9.
NarrativeText,7a1e6c2d5d04043bdc1e1ec41cb30dd4,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",What are the technical requirements for the OMSCS program?
NarrativeText,0a1a0e34be928ad9debb1c8b40e158d4,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Please visit this webpage to learn more about the minimum technical requirements for the OMSCS program.
NarrativeText,d7b3a83ca458afe190e8b8714bc3740f,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Please note that individual courses may have additional requirements, but the ones listed on the webpage are common across all OMSCS courses. Also, please note that courses with proctored exams may require you to use Google Chrome to take the exam."
ListItem,bb28ba996c1d8fb12aeee4c2a10646a6,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",10. Will my accounts be disabled if I travel to a different country while enrolled in OMSCS courses?
NarrativeText,985c937abcab15026c5faca22b805084,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","We are not sure if there is a way to prevent this from happening, but we strongly recommend that you contact the Technology Services Organization (TSO) for assistance if you encounter this. You also may need to contact the Office of Information Technology (OIT)."
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Click here to return to Table of Contents
ListItem,979c3e5b4d2646edf08c1dc2984a5936,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","11. How can I determine if there is a system outage, as well as stay informed of scheduled downtime for network maintenance?"
NarrativeText,e37e87e84c1ba2759dc5bf4af6b5fbde,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Please visit https://support.cc.gatech.edu/alerts to stay up-to-date about system outages and scheduled maintenance that occurs within the College of Computing. This webpage also links to other helpful resources available on OIT’s website, including https://status.gatech.edu/."
ListItem,7ede16a513f0cc4f82ee23f2cb3a903b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",12. Are OMSCS students eligible to earn credit for internships?
NarrativeText,555b58dc5d2f5721efd964e742ed7954,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","The Graduate Internship Program is often used by graduate students as a means to maintain full-time student status while interning throughout the year. Since OMSCS students can only be enrolled as part-time students, there is no added benefit to enrolling in the Graduate Internship Program. OMSCS students are welcome to pursue internship experiences should their schedules allow for it."
ListItem,1043524ba93a8b6bbaa3eae2de4584dc,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",13. What career resources are available to me as an OMSCS student?
NarrativeText,64f22afeed1eafce01464baa252b0ce5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","OMSCS students can receive career support from multiple sources. First, OMSCS students have access to career services specifically for assistance with job searching, interviewing, networking, career planning, and professional development. Please visit https://omscs.gatech.edu/career to learn more. If you sign up for the omscs-announce mailing list, you will receive regular communications from the Office of Outreach, Enrollment, and Community (OEC) for the College of Computing, including opportunities to participate in professional development workshops and webinars."
NarrativeText,ce034185715fff7aa07e4ab8a3cdb370,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Also, please be sure to check out our job platform, Handshake (you will be required to log in using your GT credentials). Here, OMSCS students can see current industry job and internship opportunities, register and attend College of Computing events, network with students across the nation, and request appointments with a Career Advisor. Newly-matriculated students may not be able to access Handshake until a couple of weeks after the semester begins."
NarrativeText,e6a816cb0aab7bec6cef6ecb4c1f9d79,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Career coaching can be provided by reaching out to the Educational Outreach Manager, Troy Peace (tpeace@cc.gatech.edu). We also recommend that you contact your undergraduate and/or former graduate school for alumni services."
NarrativeText,4c573fc223eaf94e8ebbf16c016c0285,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Finally, OMSCS students have access to services for graduate students offered by the Career Center at Georgia Tech. The Career Center offers workshops on many of the topics listed above, a job board that lists internships and full-time jobs, and career fairs. The platform that is used within the Career Center is CareerBuzz, where you can explore all of the services and events that are offered by the Career Center. All OMSCS students are granted access to the platform once they formally enroll in classes."
ListItem,10f0a606e55b52677077bc4c00a730a6,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",14. Can OMSCS students participate in the on-campus and virtual Georgia Tech career fairs?
NarrativeText,0b7b51161f755086326324b2707b53ff,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",OMSCS students are eligible to participate in the on-campus and virtual College of Computing career fairs and the Georgia Tech Career Center. Please note that BuzzCards are required for the on-campus career fairs.
ListItem,b1c325e8e34940dc8e07a8128f8140f2,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",15. How do I find out more information about the Vertically Integrated Projects (VIP) program?
NarrativeText,f31fbd8b8cbd6e818fe216070b30e296,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","OMSCS students who are interested in participating in the Vertically Integrated Projects (VIP) program should contact that department directly. Their contact information can be found on their website. If you receive approval from their program to participate, please keep the following in mind:"
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,05a5654303b8d4651d696940a1db3860,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",The courses can only be counted toward your MSCS degree as “free” elective credit. You may not count these courses to fulfill any specialization requirements.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,d74a101dee88d6660206095b86b552e6,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Since the course in which you would enroll has the “VIP” prefix, this will count toward the six-hour maximum of non-CS/CSE and/or 4000-level courses that MSCS students can apply toward their degree."
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,149bce277bbe798ffea95d535251e5e0,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","The credit you earn for the VIP program does not count as a foundational course for the OMSCS program. Therefore, you are still required to fulfill your foundational requirement by your designated deadline, if you have not done so already."
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,e31deb6784b889aeeb21895170a2db1b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","If you have any additional questions regarding the VIP program, please contact their office directly, as the OMSCS advisors are unable to provide specific information regarding that program or its requirements."
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Click here to return to Table of Contents
ListItem,9fd4506d21937d87a68245230ee68a4f,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",16. Is the OMSCS program accredited?
NarrativeText,816e4ebff0666e8ff7230929a0757dd4,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Georgia Tech’s undergraduate programs are ABET (Accreditation Board for Engineering and Technology) accredited. Georgia Tech’s graduate programs are regionally accredited by the Southern Association of Colleges and Schools Commission on Colleges (SACS).
ListItem,83aa612703fcedfa183f5a1af660c697,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",17. How can I obtain an enrollment verification?
NarrativeText,706d5f12fd1c8da9f53530db3e508fb4,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Please visit this webpage for more information on how to request an enrollment verification, and please contact the Registrar’s Office directly with any questions."
ListItem,f7285c2b677cce87c01cbceb6a35ef3b,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",18. How do I get support for the various systems I will use as an OMSCS student?
NarrativeText,0bb6f6d83495f8917de9a5ee065ae6a0,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","During your coursework in the OMSCS program, you will interact with a number of different third-party vendors who supply specific functions. You may encounter issues that only the third-party support staff can resolve. In the event that you encounter technological issues with a third-party vendor, please pursue support using the channel lists below."
NarrativeText,b35719b39b569219bd2ee6f8f1e7a977,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Please note that any interaction you have with the support staff of a third-party vendor is considered part of your conduct as a Georgia Tech student and is thus subject to rules regarding Student Conduct. Any abusive language, misrepresentation of your identity, or other instances of misconduct may be referred to the Office of Student Integrity for investigation and possible sanctions."
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
Title,3824a9f4dafe92c6f1b80b40656a5978,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Canvas
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,9b732cc279b7ead58a597bf47f0e827a,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","For student support with Canvas, log into Canvas, then click the question mark icon at the bottom left. Then, either call the Canvas Support Hotline or Chat with Canvas Support for students."
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
